,particle_id,distance,w,par_N,par_delta1,par_delta2,par_mu,par_muD1,par_muD2,par_psurv,par_r,sumstat_res
321,24323,194.11616786600058,0.00041333525497955724,3.2511952958844854,0.21513390695838813,1.1882728879380497,11.488859587901455,-5.1421923684107,-5.299520899847124,0.12405149872030649,0.8493767247574091,194.11616786600058
322,24324,193.93581677118766,0.00018744590631547282,3.7135266074772293,0.14310121439741308,1.153417282747389,9.183064005162521,-5.735821121137298,-5.73869978965803,0.2108993015627943,0.8632382312716047,193.93581677118766
323,24325,169.81409825060226,0.00016818509259255415,3.467276736738695,0.12280142079678602,1.166439789579701,9.409691439464067,-6.601669511389398,-4.377668239211274,0.19037610237805716,0.8618152893378281,169.81409825060226
324,24326,182.70407401679424,0.0005248433789602883,4.1959472289587065,0.038257199031253894,1.280615806587414,10.22210261674534,-5.648533558539402,-6.27926730489333,0.4702836314145025,0.7866949286134699,182.70407401679424
325,24327,180.30834513003114,0.00020647896642076935,5.753649487835958,0.18639920558289688,1.1869608417579782,6.743313887427765,-6.010208207867321,-7.833845742344103,0.38558143277675216,0.8449689414464312,180.30834513003114
326,24328,202.7556728280896,0.0013673681002956079,3.3982753657911577,0.04380237143453841,1.168008482502347,8.847349760999327,-6.407234385229983,-4.736575581181079,0.4506065312836176,0.8671400736961383,202.7556728280896
327,24329,152.50578637064194,0.0001547691925803516,4.924711988224008,0.05172645496319203,1.180389588420672,9.048075196587218,-4.541351717845402,-8.059901081756383,0.19700043572210751,0.8500742039019376,152.50578637064194
328,24330,168.23991241053716,0.0001499445286694679,6.228071995330143,0.16927412684428725,1.0938268432001257,5.724958454955819,-6.259601884882781,-8.162707907538731,0.3070131726194879,0.9159343807710083,168.23991241053716
329,24331,202.3629963222789,0.00016503742987339492,4.37483789372939,0.04762213093233254,1.126055710520646,8.37853127442782,-4.923000657690517,-7.517991555835001,0.4090019184274808,0.8875551234426723,202.3629963222789
330,24332,193.5688927960246,0.001525518369437153,3.9096415521505286,0.22258942968427115,1.261216718455578,10.569580289778164,-6.222799186180152,-5.220737188359456,0.40864950018734836,0.8073861860901936,193.5688927960246
