,particle_id,distance,w,par_N,par_delta1,par_mu,par_muD1,par_muD2,par_psurv,par_r,sumstat_res
625,22627,760.1830106327951,0.0006127749257873734,5.507813336490456,0.16087502898717676,4.307148891680544,-7.176247703450809,-6.929066308753121,0.11869311116835501,0.9922027197570589,760.1830106327951
626,22628,845.7394523924675,0.0005921956047781023,3.8597042221544453,0.16115085288542216,6.764452550124646,-7.722278333596169,-4.634070260234214,0.2639114427687953,0.9785982293781933,845.7394523924675
627,22629,837.7839836725836,0.0006547878964973008,5.832426690129465,0.22122814058916934,3.770288341013349,-7.195379139591056,-7.631987336470232,0.14603473957488666,0.9904144009146599,837.7839836725836
628,22630,737.0157076964642,0.0005881568791784609,3.676653234942936,0.03839632836163061,4.85773527696596,-8.472616516422654,-4.45076520541191,0.369457275406419,0.9802942626479638,737.0157076964642
629,22631,624.5514447863521,0.000469960244963295,5.065688693340271,0.07691469771763539,6.003322807232596,-7.564027642644883,-6.239452479441557,0.20867664073039094,0.9722435319436171,624.5514447863521
630,22632,843.8650581774376,0.000461995191190824,3.54914520702739,0.1181832316645347,4.042298453832926,-5.161723220983534,-7.989168988496732,0.3842404471799113,0.9778905141523224,843.8650581774376
631,22633,585.0131654708762,0.0009107559913585726,5.577244235722903,0.4933827671905381,2.033022387051668,-8.898640386156401,-6.495939837504994,0.4103436314600823,0.9933688569598871,585.0131654708762
632,22634,762.9283599162063,0.00038199376197260807,3.140898890279241,0.329214237212648,4.046782088233104,-6.352266331120132,-5.774823415965613,0.10652410672783144,0.9814323754069058,762.9283599162063
633,22635,815.404511205003,0.0019320022745582205,4.029305374035429,0.012688243823551326,14.163414359768858,-7.082761353754985,-4.593846963269353,0.13478227567087897,0.9632404778686798,815.404511205003
634,22636,616.8291092731363,0.0008412646845907509,3.264145078132429,0.060019599367162876,3.877500970237218,-7.5456023630172995,-4.60820686307402,0.11903654226657269,0.9893079754870351,616.8291092731363
635,22637,833.7876144938707,0.001297190517646188,7.024143779281807,0.3429827684068423,3.139591180343237,-8.60834104508863,-7.495940412633231,0.06797583925097883,0.9855278577907656,833.7876144938707
636,22638,857.0372378667093,0.0011202810877642387,3.3557825748244414,0.2062113187829951,10.240606397863754,-6.524809152717403,-4.2450140752731045,0.029877432417885735,0.9631100719217326,857.0372378667093
637,22639,734.0539196747452,0.0015819533129514888,3.168124972788182,0.050279239760231166,9.276906194273813,-5.757021121634101,-6.140124246924904,0.49310085690543254,0.9619455328655113,734.0539196747452
638,22640,827.3189719848358,0.000972529175021664,3.2474712424010908,0.07131784093677238,4.464905140598347,-5.922907842291996,-6.234944058855122,0.2750586205098885,0.9903473132218061,827.3189719848358
639,22641,843.4625225898172,0.0012991764864210562,5.831535181948678,0.36053150555851143,6.141956594111747,-7.621373278508003,-6.980703199709296,0.19400216247888352,0.9712909359314619,843.4625225898172
640,22642,821.5552970122945,0.0012392177241162395,4.47224688820108,0.32125149032736794,5.651134316924716,-7.426480488248376,-5.95721189822689,0.17959351003193033,0.9820314261465815,821.5552970122945
641,22643,705.10915048806,0.0009736654133404791,3.981359017077701,0.3409099706195604,7.886667616732183,-6.2302016536573275,-6.446988351469593,0.3079665435114515,0.9705780194996592,705.10915048806
642,22644,764.1639231735403,0.0006854648288780742,4.81824663919914,0.0953016774667803,7.388110607369878,-7.961572888178699,-4.928850182009441,0.04570138855906694,0.9637279103699221,764.1639231735403
643,22645,779.1122448705004,0.000760565103861727,3.306506730885531,0.011700367265710956,12.137700867479824,-4.569336620660606,-6.679388642766825,0.10658438444278756,0.9374973074007207,779.1122448705004
644,22646,776.8005689935871,0.0003274387572396629,3.6474035849022712,0.24462830566095195,6.631434695049969,-5.966800807375353,-6.370143814443672,0.2138711608502827,0.970886335284752,776.8005689935871
645,22647,859.0512135133221,0.00035884989490325594,3.725817434351954,0.4082922485472009,4.5447542504086496,-5.504220961667487,-7.609100671464896,0.35590849358352933,0.9815114882426661,859.0512135133221
646,22648,759.1559299585459,0.0014779806702771689,3.7691353560073697,0.011047922687425604,4.487886994321673,-7.097262008885526,-6.26841495736084,0.4479593471050237,0.9732762006304517,759.1559299585459
647,22649,868.7170027706917,0.0005491175159690524,3.7621741652011456,0.2074736245271882,9.701138891982865,-6.49961131243773,-5.674468355916036,0.1451885779567521,0.9422934440082392,868.7170027706917
648,22650,833.7852738582415,0.00030068468988544414,4.9647654148556075,0.21682595423726297,3.935923626533388,-7.849507884614405,-6.398106738991318,0.29065816720512394,0.9866655278677691,833.7852738582415
649,22651,751.7809902202029,0.00041316375628311987,3.659715377122659,0.05610105915370613,4.809699806832168,-5.200785883793277,-7.676969757945217,0.35729315988897653,0.9791337172075989,751.7809902202029
650,22652,688.0820392733136,0.00038211241595377624,5.744931236583148,0.1579251548224278,2.8399500164126437,-7.9864028031352285,-7.358988005783541,0.2959586163392754,0.9883968233835261,688.0820392733136
651,22653,832.4289834413973,0.001301788000187535,4.69239331766483,0.10869109540960759,6.794823456623912,-4.535192922069106,-8.828384534959207,0.12598487452456514,0.9610247554396141,832.4289834413973
652,22654,610.3928537902141,0.00044358232202566675,4.64600910371852,0.1359912250932131,4.112975738950894,-7.674157042270195,-5.969872363632416,0.25670137818702055,0.9913119953193037,610.3928537902141
653,22655,845.4841144336381,0.0003811108781993812,4.129180279488524,0.26123779667541414,5.908283421360459,-5.421403495875953,-7.001226746182963,0.04119019933056915,0.9771142734819441,845.4841144336381
654,22656,650.6560355645905,0.0005858791189297488,3.639210465090771,0.3215714919753902,4.547596068272439,-6.912646469994201,-6.24944710985917,0.42604920500811644,0.9741700165323895,650.6560355645905
655,22657,755.8036436472505,0.0006146208622430581,3.8799666777897532,0.424467960760628,3.6997847585570285,-8.715450406709182,-4.455390955747214,0.18425556989652264,0.985649353328239,755.8036436472505
656,22658,450.16113487811805,0.000541645704714364,3.504453266683309,0.3020907186528782,2.9119739725012908,-5.658153188996435,-7.207187624188914,0.21627290794077758,0.9924296286601137,450.16113487811805
657,22659,803.4161557380246,0.002191293529385787,5.552516766496024,0.11000228072548456,3.818357210762064,-6.4213927454886095,-8.31204240336691,0.3810583986128489,0.9918448361415467,803.4161557380246
658,22660,847.7610690857073,0.014209113248716525,3.272104472080098,0.055756479643862523,12.520815089895443,-6.357911322103265,-5.447416589403536,0.19355215563146203,0.9211411644042391,847.7610690857073
659,22661,767.6449856106506,0.0003053846102965538,3.6044438888215447,0.22487642022360965,6.69002862281165,-7.7645388304696565,-4.471987368295119,0.1994813241164986,0.9760537522411081,767.6449856106506
660,22662,735.909836849844,0.00040884028251277733,3.4127157184338968,0.020289869061944105,6.786876133103728,-5.565141217293382,-6.732409237157694,0.2028429738375156,0.9665047549849003,735.909836849844
661,22663,743.7316627001844,0.0005366953764847963,3.5873642770515204,0.5411001330642191,2.3283524422584927,-7.134331132097467,-6.091914832590993,0.2917330118402553,0.994305957131888,743.7316627001844
662,22664,516.7744732807187,0.0004152790239970362,4.34461425828629,0.2616306416516362,4.581398528515296,-5.361848094329993,-8.093939677249487,0.35009952501714703,0.9883930534498905,516.7744732807187
663,22665,742.9249233205783,0.0005623213190206404,4.528264570386374,0.09740121541534369,6.514985703289992,-4.467941953476853,-7.868129708480187,0.01701465909844292,0.9713613664014639,742.9249233205783
664,22666,784.6574468953729,0.0009597804706658547,4.164759054498312,0.23608954080737204,4.023166832035502,-5.956179286494636,-7.951453702853623,0.4740426983220811,0.97575335726907,784.6574468953729
665,22667,713.7842764934098,0.0017477742882815721,4.538917787986754,0.358126096882064,4.233306270226053,-5.9518477564318095,-6.654437254247062,0.031338364758399205,0.9866815966164273,713.7842764934098
666,22668,843.3473031692887,0.001219980271839291,3.7066260940349847,0.005476481963818808,9.08983807464833,-5.643244281178542,-6.553347767459877,0.4036398831638349,0.9692236678904939,843.3473031692887
667,22669,863.579456660998,0.0003106512073263179,5.007064378540629,0.17693408129538213,3.147030191821905,-6.757708344907335,-7.667735561007068,0.27881971122703475,0.98822600653783,863.579456660998
668,22670,709.813724513712,0.000592278570556783,4.061856309994988,0.20284414651365906,1.7442106291269541,-8.295402516937632,-5.876496805159651,0.41738752843530535,0.993740281776712,709.813724513712
669,22671,681.5057752781321,0.00048298453540588645,3.309028894305701,0.1773642753542075,5.2531458066948336,-5.0966033832073085,-7.361602507638526,0.3971050096474327,0.9787292528227169,681.5057752781321
670,22672,565.9232876736114,0.0012815807119844554,6.71477139756207,0.36704695011913,1.4117364775199965,-7.89536904808254,-8.501824732249434,0.09447850821974031,0.9942750360908866,565.9232876736114
671,22673,689.9289980831918,0.0005080563016217662,5.889113707514034,0.17031886542873542,2.33980502779759,-8.942213020417878,-6.711606835224586,0.28442477712144565,0.9895551663841813,689.9289980831918
672,22674,828.426747404691,0.0005761278105582844,3.7558971929195,0.0001083249952593679,2.4853643814519746,-6.075352187456961,-7.1687112326644735,0.102219709623522,0.9875017124715012,828.426747404691
673,22675,772.4192648012331,0.0006554717490217957,5.045770600015668,0.07796037456166971,7.0941239774677225,-6.769835163638853,-6.658902462542565,0.06293877827164707,0.9558687958557899,772.4192648012331
674,22676,860.845058037486,0.000791482702407188,4.952605572536085,0.05970000586186863,8.517490613303453,-5.886039052960609,-7.38866894391033,0.10687829858272285,0.9533551947485285,860.845058037486
675,22677,802.0515711539828,0.0003039954040922312,5.0233543307491715,0.10838980105004219,3.1574639913283145,-7.849205422561445,-6.611163430094805,0.3088340337388019,0.9898147716504664,802.0515711539828
676,22678,858.6310342394772,0.0005535602316504708,4.462721750166684,0.06132159988110052,6.712011869180547,-8.253345206722297,-5.020548969019637,0.2965304142455507,0.971829384317509,858.6310342394772
677,22679,672.5182158818737,0.00048011904235966806,3.6434392634408375,0.3134330824335857,4.948514382268044,-4.457727865345895,-8.396548123082376,0.34605396490239126,0.9794493190481701,672.5182158818737
678,22680,853.6198427845097,0.0006427472898856793,3.938818793333447,0.24569898215473884,3.383726753340894,-6.8250713265975484,-5.472865556646363,0.02844474657264983,0.9873941430569664,853.6198427845097
679,22681,835.4188213674535,0.0024761192436416612,4.249901809893588,0.2256709472256675,2.1482265267014533,-8.755946594386211,-5.58478121781986,0.22471731447966067,0.9861476793557221,835.4188213674535
680,22682,856.54192308142,0.0004399825405029131,4.3626911744500045,0.21142183970313772,7.772187407772199,-6.805540089948758,-5.3920932894833085,0.04821257236671693,0.9729989927301568,856.54192308142
681,22683,856.7999425320651,0.00029003884054842107,6.07756005175739,0.08959710116246594,9.154647466991765,-7.620325848781639,-6.206993418841978,0.06133963100591267,0.9740221431505663,856.7999425320651
682,22684,813.9858638658588,0.000884864501043247,5.783967973019146,0.07476370944017968,4.024111583773882,-5.992332900244037,-8.76993144639816,0.14591032346911165,0.9823326702391623,813.9858638658588
683,22685,585.9703237723215,0.0007771487264430815,3.0868848788036547,0.01883223691944859,7.483878636272583,-5.753869362087652,-5.536179933766628,0.06998480365283659,0.9720605782613442,585.9703237723215
684,22686,709.5240708545919,0.000327474344208022,4.866103676585776,0.19312999009103698,3.511133767732974,-6.26915720047206,-8.107856299114133,0.31949977794345913,0.9828740799751162,709.5240708545919
685,22687,815.2577708953374,0.0003728823164056371,3.7035985507072993,0.34884119642232064,2.6024546274900673,-5.085336469240136,-8.252372359466182,0.1434532073787512,0.9837102470934291,815.2577708953374
686,22688,772.7526787361821,0.0004176107871814287,3.9148287391501677,0.3308431300223531,3.5127212204545093,-7.955945298382386,-4.885502373822589,0.16268745826052297,0.9921585474527335,772.7526787361821
687,22689,858.7592150271046,0.0003632174453351899,4.051289829552633,0.2959449044658261,5.1912876360184566,-8.215252173867253,-4.946861397057974,0.29195609892454977,0.975476196001902,858.7592150271046
688,22690,806.4301754419998,0.0005585177052710652,4.518611370025239,0.20291775161900305,2.5674948967273807,-8.366504251232401,-5.772676774787277,0.32099149360243145,0.994308012766856,806.4301754419998
689,22691,866.7320154682186,0.0003510521913288636,5.125711337046789,0.19624299066120937,3.206282152097403,-7.033876813416988,-7.538319593562502,0.23728673236599193,0.9840727625540007,866.7320154682186
690,22692,758.3551153690125,0.0006892989118495299,4.150632756658436,0.29683360797746594,2.860761331094731,-4.758665434851877,-8.707120252431762,0.21339424644124724,0.9906544507050359,758.3551153690125
691,22693,860.6036930865578,0.0004130243122114189,3.4416877277386684,0.2285768831606429,4.936996465614911,-4.824739465781715,-7.679839494635172,0.19318199332353153,0.9747809023852764,860.6036930865578
692,22694,603.3650786972082,0.0005607107176422614,3.3903102391949154,0.09216402467801921,3.011114637702953,-6.513607237178464,-6.465967057981364,0.36569142148103473,0.9899747847797935,603.3650786972082
693,22695,734.1656249982286,0.001491313258163381,3.45950004112525,0.40094745038988067,10.51365923410914,-5.232503272069408,-6.214962909498178,0.1487428328058892,0.9643996187832916,734.1656249982286
694,22696,854.9495112404336,0.00042544364572983973,3.8248792187004303,0.4504180268792304,3.6779884065165653,-6.683681400950643,-6.017208497237631,0.09793914793317085,0.9854363293826137,854.9495112404336
695,22697,782.5235702575824,0.003957704650647113,7.148055010591677,0.46911243676918435,2.855546678082021,-7.508568774486006,-8.498763237565232,0.08704112647791172,0.9925736907722894,782.5235702575824
696,22698,641.4901178172831,0.0008645982567100447,3.421108448866378,0.02635998313141824,4.085578519885074,-7.606185544158211,-5.454686307978284,0.4305287813689176,0.9793441331023107,641.4901178172831
697,22699,803.7370536493765,0.0009052115678912306,4.110753201195628,0.080897820688729,5.456784216330519,-8.689383868488788,-4.894572120902727,0.37406095048870575,0.9737036641336826,803.7370536493765
